file_path	function_name	complexity	lines	args
openhcs/tui/components/spinner.py	is_modal	1	3	1
openhcs/tui/components/spinner.py	get_key_bindings	1	3	1
openhcs/tui/components/loading_screen.py	__init__	1	60	3
openhcs/tui/components/loading_screen.py	__pt_container__	1	3	1
openhcs/tui/components/loading_screen.py	start	1	6	1
openhcs/tui/components/loading_screen.py	complete	2	9	1
openhcs/tui/components/loading_screen.py	get_children	1	2	1
openhcs/tui/components/loading_screen.py	preferred_width	2	6	2
openhcs/tui/components/loading_screen.py	preferred_height	2	6	3
openhcs/tui/components/loading_screen.py	reset	1	2	1
openhcs/tui/components/loading_screen.py	write_to_screen	1	4	7
openhcs/tui/components/loading_screen.py	mouse_handler	1	3	2
